participantId,trialNumber,block,timePressure,complexity,trialType,hmm_state,state_label,is_shift,rt_norm,choice_entropy,responseTimeMs,timedOut,pointsEarned
AUA-20260223-211353-632,15,1,low,low,stroop,1,Intuitive,1,-0.2035045146292246,0.9709505944546686,2256,False,125
AUA-20260223-211353-632,16,1,low,low,flanker,1,Intuitive,0,0.1155294061087451,1.0,2786,False,125
AUA-20260223-211353-632,17,1,low,low,numerical-stroop,1,Intuitive,0,-0.8060572592682959,0.9852281360342516,1255,False,5
AUA-20260223-211353-632,18,1,low,low,gamble,1,Intuitive,0,-0.2522625289306879,0.954434002924965,2175,False,150
AUA-20260223-211353-632,19,1,low,low,flanker,1,Intuitive,0,-0.5911608258655502,0.9910760598382222,1612,False,125
AUA-20260223-211353-632,20,1,low,low,flanker,1,Intuitive,0,-0.620054463970121,0.9709505944546686,1564,False,125
AUA-20260223-211353-632,21,2,low,high,stroop,1,Intuitive,0,0.0162075251242828,1.0,2621,False,125
AUA-20260223-211353-632,22,2,low,high,reverse-stroop,1,Intuitive,0,-0.1547465003277613,0.9709505944546686,2337,False,125
AUA-20260223-211353-632,23,2,low,high,numerical-stroop,1,Intuitive,0,-0.641122741754704,0.9709505944546686,1529,False,125
AUA-20260223-211353-632,24,2,low,high,flanker,1,Intuitive,0,-1.01734198790797,0.8812908992306927,904,False,125
AUA-20260223-211353-632,25,2,low,high,gamble,1,Intuitive,0,-0.5484223195025392,0.9709505944546686,1683,False,150
AUA-20260223-211353-632,26,2,low,high,gamble,1,Intuitive,0,1.1322242969133318,0.9709505944546686,4475,False,145
AUA-20260223-211353-632,27,2,low,high,numerical-stroop,1,Intuitive,0,-0.4220126527950417,0.9709505944546686,1893,False,125
AUA-20260223-211353-632,28,2,low,high,flanker,1,Intuitive,0,1.005212679411989,0.9709505944546686,4264,False,125
AUA-20260223-211353-632,29,2,low,high,numerical-stroop,1,Intuitive,0,-0.5436067131517773,0.9709505944546686,1691,False,5
AUA-20260223-211353-632,30,2,low,high,gamble,1,Intuitive,0,1.3248485509438042,0.9709505944546686,4795,False,150
AUA-20260223-211353-632,31,3,high,low,stroop,1,Intuitive,0,-0.9685839736065068,1.0,985,False,125
AUA-20260223-211353-632,32,3,high,low,reverse-stroop,1,Intuitive,0,-0.4852174861487904,1.0,1788,False,125
AUA-20260223-211353-632,33,3,high,low,reverse-stroop,1,Intuitive,0,-1.237655978455323,0.9709505944546686,538,False,125
AUA-20260223-211353-632,34,3,high,low,number-word,0,Analytical,1,2.652150051372528,0.9709505944546686,7000,True,-10
AUA-20260223-211353-632,35,3,high,low,stroop,1,Intuitive,1,-0.657375413188525,0.9709505944546686,1502,False,125
AUA-20260223-211353-632,36,3,high,low,stroop,1,Intuitive,0,-0.7879987354529391,0.8812908992306927,1285,False,125
AUA-20260223-211353-632,37,3,high,low,crt,1,Intuitive,0,0.8258313428461117,0.8812908992306927,3966,False,145
AUA-20260223-211353-632,38,3,high,low,stroop,1,Intuitive,0,-0.6736280846223461,0.8812908992306927,1475,False,125
AUA-20260223-211353-632,39,3,high,low,numerical-stroop,1,Intuitive,0,-0.9089908450158296,0.8812908992306927,1084,False,125
AUA-20260223-211353-632,40,3,high,low,reverse-stroop,1,Intuitive,0,0.096868931499543,0.8812908992306927,2755,False,125
AUA-20260223-211353-632,41,4,high,high,numerical-stroop,1,Intuitive,0,-0.6742300354161914,0.9709505944546686,1474,False,125
AUA-20260223-211353-632,42,4,high,high,flanker,1,Intuitive,0,1.0864760365810946,0.9709505944546686,4399,False,125
AUA-20260223-211353-632,43,4,high,high,gamble,1,Intuitive,0,-0.1252509114293452,0.9709505944546686,2386,False,115
AUA-20260223-211353-632,44,4,high,high,number-word,1,Intuitive,0,-0.6579773639823703,0.8812908992306927,1501,False,125
AUA-20260223-211353-632,45,4,high,high,gamble,1,Intuitive,0,0.0866357680041742,0.9709505944546686,2738,False,105
AUA-20260223-211353-632,46,4,high,high,crt,1,Intuitive,0,1.1189813794487369,1.0,4453,False,145
AUA-20260223-211353-632,47,4,high,high,crt,1,Intuitive,0,-0.3202829686351985,1.0,2062,False,145
AUA-20260223-211353-632,48,4,high,high,numerical-stroop,1,Intuitive,0,-0.8078631116498315,0.9709505944546686,1252,False,125
AUA-20260223-211353-632,49,4,high,high,number-word,0,Analytical,1,2.652150051372528,0.9709505944546686,7000,True,-10
AUA-20260223-211353-632,50,4,high,high,flanker,1,Intuitive,1,-1.35022077690438,0.9709505944546686,351,False,125
AUA-20260224-133240-870,11,1,low,low,numerical-stroop,0,Analytical,0,0.0605286259776115,3.4661976109059574e-09,2947,False,5
AUA-20260224-133240-870,12,1,low,low,flanker,1,Intuitive,1,-0.5275420920530483,3.4661976109059574e-09,1982,False,125
AUA-20260224-133240-870,13,1,low,low,flanker,1,Intuitive,0,-0.4239441417264035,3.4661976109059574e-09,2152,False,125
AUA-20260224-133240-870,14,1,low,low,gamble,1,Intuitive,0,0.4243402515364757,0.8112781244591328,3544,False,150
AUA-20260224-133240-870,15,1,low,low,crt,1,Intuitive,0,1.4560539568482964,0.7219280948873623,5237,False,145
AUA-20260224-133240-870,16,1,low,low,crt,1,Intuitive,0,1.490180340485309,0.9182958340544896,5293,False,145
AUA-20260224-133240-870,17,1,low,low,stroop,1,Intuitive,0,-0.1058374942528237,0.863120568566631,2674,False,125
AUA-20260224-133240-870,18,1,low,low,gamble,1,Intuitive,0,0.7491502957958971,0.954434002924965,4077,False,115
AUA-20260224-133240-870,19,1,low,low,stroop,1,Intuitive,0,0.6230045562805121,0.9910760598382222,3870,False,125
AUA-20260224-133240-870,20,1,low,low,flanker,1,Intuitive,0,-0.5037755034487003,0.9709505944546686,2021,False,125
AUA-20260224-133240-870,21,2,low,high,flanker,1,Intuitive,0,-0.6701416236791357,1.0,1748,False,125
AUA-20260224-133240-870,22,2,low,high,reverse-stroop,1,Intuitive,0,0.1665641751354714,1.0,3121,False,125
AUA-20260224-133240-870,23,2,low,high,reverse-stroop,1,Intuitive,0,-0.5909196616646426,0.9709505944546686,1878,False,125
AUA-20260224-133240-870,24,2,low,high,flanker,1,Intuitive,0,-0.131432281980583,1.0,2632,False,125
AUA-20260224-133240-870,25,2,low,high,gamble,1,Intuitive,0,0.6839445270608914,0.9709505944546686,3970,False,105
AUA-20260224-133240-870,26,2,low,high,number-word,1,Intuitive,0,1.0824919359645715,0.9709505944546686,4624,False,125
AUA-20260224-133240-870,27,2,low,high,number-word,1,Intuitive,0,1.0666475435616731,0.9709505944546686,4598,False,125
AUA-20260224-133240-870,28,2,low,high,gamble,1,Intuitive,0,0.1202497973423832,1.0,3045,False,155
AUA-20260224-133240-870,29,2,low,high,gamble,1,Intuitive,0,-0.8876973193650896,0.9709505944546686,1391,False,155
AUA-20260224-133240-870,30,2,low,high,crt,1,Intuitive,0,1.5992628881821878,0.9709505944546686,5472,False,145
AUA-20260224-133240-870,31,3,high,low,reverse-stroop,0,Analytical,1,2.530425641706383,0.8812908992306927,7000,True,-10
AUA-20260224-133240-870,32,3,high,low,gamble,1,Intuitive,1,0.4334812471535326,0.9709505944546686,3559,False,115
AUA-20260224-133240-870,33,3,high,low,number-word,1,Intuitive,0,-1.0083584615102406,0.9709505944546686,1193,False,5
AUA-20260224-133240-870,34,3,high,low,flanker,1,Intuitive,0,-0.4288193393888338,0.9709505944546686,2144,False,125
AUA-20260224-133240-870,35,3,high,low,flanker,1,Intuitive,0,0.2543177330592176,0.9709505944546686,3265,False,5
AUA-20260224-133240-870,36,3,high,low,reverse-stroop,1,Intuitive,0,-1.4574860461616357,0.9709505944546686,456,False,125
AUA-20260224-133240-870,37,3,high,low,gamble,1,Intuitive,0,-0.0516009202582862,0.9709505944546686,2763,False,125
AUA-20260224-133240-870,38,3,high,low,gamble,1,Intuitive,0,-0.4221159426029921,1.0,2155,False,125
AUA-20260224-133240-870,39,3,high,low,reverse-stroop,1,Intuitive,0,-0.9772790764122472,1.0,1244,False,125
AUA-20260224-133240-870,40,3,high,low,gamble,1,Intuitive,0,-0.3057205984124677,0.9709505944546686,2346,False,150
AUA-20260224-133240-870,41,4,high,high,stroop,1,Intuitive,0,-0.8529615360202734,0.8812908992306927,1448,False,125
AUA-20260224-133240-870,42,4,high,high,crt,1,Intuitive,0,-0.2697660156520439,0.8812908992306927,2405,False,145
AUA-20260224-133240-870,43,4,high,high,numerical-stroop,1,Intuitive,0,-0.9114639079694374,0.9709505944546686,1352,False,5
AUA-20260224-133240-870,44,4,high,high,number-word,1,Intuitive,0,-0.7877557672852676,0.9709505944546686,1555,False,125
AUA-20260224-133240-870,45,4,high,high,flanker,1,Intuitive,0,-1.4842996333050025,1.0,412,False,125
AUA-20260224-133240-870,46,4,high,high,flanker,0,Analytical,1,2.530425641706383,0.9709505944546686,7000,True,-10
AUA-20260224-133240-870,47,4,high,high,gamble,1,Intuitive,1,-0.4343039367590679,1.0,2135,False,105
AUA-20260224-133240-870,48,4,high,high,crt,1,Intuitive,0,0.5248912033241014,0.9709505944546686,3709,False,145
AUA-20260224-133240-870,49,4,high,high,numerical-stroop,1,Intuitive,0,-1.2234765583649791,1.0,840,False,125
AUA-20260224-133240-870,50,4,high,high,numerical-stroop,1,Intuitive,0,-1.3392625028477,0.9709505944546686,650,False,125
AUA-20260225-081952-741,11,1,low,low,reverse-stroop,0,Analytical,0,-0.6189358429787001,3.4661976109059574e-09,1919,False,125
AUA-20260225-081952-741,12,1,low,low,stroop,1,Intuitive,1,-0.0486722955037331,1.0,2675,False,125
AUA-20260225-081952-741,13,1,low,low,flanker,1,Intuitive,0,-0.721522936175255,0.9182958340544896,1783,False,125
AUA-20260225-081952-741,14,1,low,low,numerical-stroop,1,Intuitive,0,0.0765443035450029,0.8112781244591328,2841,False,125
AUA-20260225-081952-741,15,1,low,low,numerical-stroop,1,Intuitive,0,0.1572562077511159,0.9709505944546686,2948,False,5
AUA-20260225-081952-741,16,1,low,low,gamble,1,Intuitive,0,-0.4431800141934259,1.0,2152,False,135
AUA-20260225-081952-741,17,1,low,low,numerical-stroop,1,Intuitive,0,0.1414155536545891,0.9852281360342516,2927,False,125
AUA-20260225-081952-741,18,1,low,low,gamble,1,Intuitive,0,1.8175076204394789,0.954434002924965,5149,False,159
AUA-20260225-081952-741,19,1,low,low,stroop,1,Intuitive,0,0.5457293915468937,0.9182958340544896,3463,False,125
AUA-20260225-081952-741,20,1,low,low,stroop,1,Intuitive,0,-0.2764759877490242,0.9709505944546686,2373,False,125
AUA-20260225-081952-741,21,2,low,high,flanker,1,Intuitive,0,0.3254688679189964,0.9709505944546686,3171,False,125
AUA-20260225-081952-741,22,2,low,high,gamble,1,Intuitive,0,0.51404808335384,0.9709505944546686,3421,False,159
AUA-20260225-081952-741,23,2,low,high,reverse-stroop,1,Intuitive,0,0.1640450595067703,1.0,2957,False,125
AUA-20260225-081952-741,24,2,low,high,reverse-stroop,1,Intuitive,0,-0.1784147957229055,0.9709505944546686,2503,False,125
AUA-20260225-081952-741,25,2,low,high,flanker,1,Intuitive,0,-0.2606353336524973,0.9709505944546686,2394,False,125
AUA-20260225-081952-741,26,2,low,high,number-word,1,Intuitive,0,-0.5638707120717258,0.9709505944546686,1992,False,5
AUA-20260225-081952-741,27,2,low,high,crt,1,Intuitive,0,1.8288223733655693,0.9709505944546686,5164,False,145
AUA-20260225-081952-741,28,2,low,high,flanker,1,Intuitive,0,-0.4099900722768934,0.8812908992306927,2196,False,125
AUA-20260225-081952-741,29,2,low,high,crt,1,Intuitive,0,1.7186921115516205,0.8812908992306927,5018,False,145
AUA-20260225-081952-741,30,2,low,high,stroop,1,Intuitive,0,-0.7992175729344105,0.9709505944546686,1680,False,125
AUA-20260225-081952-741,31,3,high,low,gamble,1,Intuitive,0,0.9651295666739858,0.9709505944546686,4019,False,145
AUA-20260225-081952-741,32,3,high,low,numerical-stroop,1,Intuitive,0,-1.3513775157276324,0.9709505944546686,948,False,5
AUA-20260225-081952-741,33,3,high,low,numerical-stroop,1,Intuitive,0,-0.832407514850943,1.0,1636,False,125
AUA-20260225-081952-741,34,3,high,low,crt,1,Intuitive,0,-1.720992777979926,1.0,458,False,145
AUA-20260225-081952-741,35,3,high,low,flanker,1,Intuitive,0,0.1399069199311103,0.9709505944546686,2925,False,125
AUA-20260225-081952-741,36,3,high,low,gamble,1,Intuitive,0,-0.7969546223491925,0.8812908992306927,1683,False,125
AUA-20260225-081952-741,37,3,high,low,number-word,1,Intuitive,0,-0.7682905816030962,0.9709505944546686,1721,False,125
AUA-20260225-081952-741,38,3,high,low,gamble,1,Intuitive,0,1.5761262246828789,0.9709505944546686,4829,False,155
AUA-20260225-081952-741,39,3,high,low,number-word,1,Intuitive,0,0.528380103726888,1.0,3440,False,125
AUA-20260225-081952-741,40,3,high,low,gamble,1,Intuitive,0,-0.4122530228621116,1.0,2193,False,135
AUA-20260225-081952-741,41,4,high,high,flanker,1,Intuitive,0,0.0109187365736773,1.0,2754,False,125
AUA-20260225-081952-741,42,4,high,high,crt,0,Analytical,1,2.6638511393110567,1.0,6271,False,145
AUA-20260225-081952-741,43,4,high,high,crt,1,Intuitive,1,0.6535967027756242,0.9709505944546686,3606,False,145
AUA-20260225-081952-741,44,4,high,high,flanker,1,Intuitive,0,-0.685315726811765,0.9709505944546686,1831,False,125
AUA-20260225-081952-741,45,4,high,high,gamble,1,Intuitive,0,1.4561898436663183,0.9709505944546686,4670,False,115
AUA-20260225-081952-741,46,4,high,high,flanker,1,Intuitive,0,-1.207302995135412,0.8812908992306927,1139,False,125
AUA-20260225-081952-741,47,4,high,high,gamble,1,Intuitive,0,-0.187466598063778,0.9709505944546686,2491,False,125
AUA-20260225-081952-741,48,4,high,high,flanker,1,Intuitive,0,-1.789635612398209,1.0,367,False,125
AUA-20260225-081952-741,49,4,high,high,flanker,1,Intuitive,0,-0.8467395352239911,1.0,1617,False,125
AUA-20260225-081952-741,50,4,high,high,numerical-stroop,1,Intuitive,0,-0.3639767437107916,1.0,2257,False,125
AUA-20260225-134615-542,11,1,low,low,numerical-stroop,0,Analytical,0,-0.1659508295028622,3.4661976109059574e-09,2285,False,125
AUA-20260225-134615-542,12,1,low,low,gamble,1,Intuitive,1,2.602322263152737,1.0,6374,False,125
AUA-20260225-134615-542,13,1,low,low,numerical-stroop,1,Intuitive,0,0.5063150499314762,0.9182958340544896,3278,False,125
AUA-20260225-134615-542,14,1,low,low,numerical-stroop,1,Intuitive,0,0.2578542465554417,0.8112781244591328,2911,False,125
AUA-20260225-134615-542,15,1,low,low,gamble,1,Intuitive,0,-0.1402246427772783,0.7219280948873623,2323,False,155
AUA-20260225-134615-542,16,1,low,low,crt,0,Analytical,1,0.5381342808815406,0.6500224216483541,3325,False,145
AUA-20260225-134615-542,17,1,low,low,flanker,1,Intuitive,1,0.0357966348188224,0.863120568566631,2583,False,125
AUA-20260225-134615-542,18,1,low,low,flanker,1,Intuitive,0,-0.3291090137361709,0.8112781244591328,2044,False,125
AUA-20260225-134615-542,19,1,low,low,gamble,1,Intuitive,0,1.071614152980492,0.7642045065086203,4113,False,159
AUA-20260225-134615-542,20,1,low,low,crt,0,Analytical,1,2.917806552998056,0.7219280948873623,6840,False,145
AUA-20260225-134615-542,21,2,low,high,gamble,1,Intuitive,1,0.5719845265730984,0.8812908992306927,3375,False,115
AUA-20260225-134615-542,22,2,low,high,stroop,1,Intuitive,0,-1.190259264129402,0.8812908992306927,772,False,125
AUA-20260225-134615-542,23,2,low,high,stroop,1,Intuitive,0,0.0181945070592123,0.9709505944546686,2557,False,125
AUA-20260225-134615-542,24,2,low,high,numerical-stroop,1,Intuitive,0,-0.6195441217697372,1.0,1615,False,125
AUA-20260225-134615-542,25,2,low,high,flanker,1,Intuitive,0,-0.2580234977838995,1.0,2149,False,125
AUA-20260225-134615-542,26,2,low,high,crt,1,Intuitive,0,0.7676389466703026,1.0,3664,False,145
AUA-20260225-134615-542,27,2,low,high,stroop,1,Intuitive,0,0.1671355881020667,1.0,2777,False,125
AUA-20260225-134615-542,28,2,low,high,gamble,1,Intuitive,0,0.8109672611554967,1.0,3728,False,159
AUA-20260225-134615-542,29,2,low,high,number-word,1,Intuitive,0,1.1345756099667894,1.0,4206,False,125
AUA-20260225-134615-542,30,2,low,high,stroop,1,Intuitive,0,0.0567837871475882,0.9709505944546686,2614,False,125
AUA-20260225-134615-542,31,3,high,low,crt,1,Intuitive,0,0.9700634159058183,1.0,3963,False,145
AUA-20260225-134615-542,32,3,high,low,stroop,1,Intuitive,0,-0.4577399473640907,1.0,1854,False,125
AUA-20260225-134615-542,33,3,high,low,flanker,1,Intuitive,0,-0.653394367461295,1.0,1565,False,125
AUA-20260225-134615-542,34,3,high,low,crt,1,Intuitive,0,-1.5775060748408236,0.9709505944546686,200,False,145
AUA-20260225-134615-542,35,3,high,low,flanker,1,Intuitive,0,-1.2471276768912192,0.9709505944546686,688,False,125
AUA-20260225-134615-542,36,3,high,low,numerical-stroop,1,Intuitive,0,-0.9099792298033031,1.0,1186,False,125
AUA-20260225-134615-542,37,3,high,low,stroop,1,Intuitive,0,-1.3777896252606323,0.9709505944546686,495,False,125
AUA-20260225-134615-542,38,3,high,low,flanker,1,Intuitive,0,-0.930289377218238,1.0,1156,False,125
AUA-20260225-134615-542,39,3,high,low,gamble,1,Intuitive,0,-0.0434129400994229,0.9709505944546686,2466,False,105
AUA-20260225-134615-542,40,3,high,low,gamble,1,Intuitive,0,-0.8124905222116168,0.9709505944546686,1330,False,115
AUA-20260225-134615-542,41,4,high,high,flanker,1,Intuitive,0,-0.5518436303866214,0.9709505944546686,1715,False,125
AUA-20260225-134615-542,42,4,high,high,crt,1,Intuitive,0,1.1603017966923734,1.0,4244,False,145
AUA-20260225-134615-542,43,4,high,high,numerical-stroop,1,Intuitive,0,-0.1964160506252643,0.9709505944546686,2240,False,125
AUA-20260225-134615-542,44,4,high,high,gamble,1,Intuitive,0,0.2138489271564165,1.0,2846,False,159
AUA-20260225-134615-542,45,4,high,high,reverse-stroop,1,Intuitive,0,-1.2268175294762846,1.0,718,False,125
AUA-20260225-134615-542,46,4,high,high,gamble,1,Intuitive,0,0.925381091592962,0.9709505944546686,3897,False,155
AUA-20260225-134615-542,47,4,high,high,number-word,1,Intuitive,0,0.6180208607136171,0.9709505944546686,3443,False,125
AUA-20260225-134615-542,48,4,high,high,gamble,1,Intuitive,0,-0.4184736623618836,0.9709505944546686,1912,False,125
AUA-20260225-134615-542,49,4,high,high,stroop,1,Intuitive,0,-1.157086023351675,0.8812908992306927,821,False,125
AUA-20260225-134615-542,50,4,high,high,stroop,1,Intuitive,0,-1.0812614730025858,0.8812908992306927,933,False,125
AUA-20260226-195325-340,11,1,low,low,stroop,1,Intuitive,0,0.4580682498721705,3.466197873826607e-09,4040,False,125
AUA-20260226-195325-340,12,1,low,low,reverse-stroop,1,Intuitive,0,-0.1465520646873224,3.466197873826607e-09,3045,False,125
AUA-20260226-195325-340,13,1,low,low,flanker,1,Intuitive,0,0.3061535979728004,0.9182958340544896,3790,False,125
AUA-20260226-195325-340,14,1,low,low,stroop,1,Intuitive,0,-0.0274509775982162,0.8112781244591328,3241,False,125
AUA-20260226-195325-340,15,1,low,low,reverse-stroop,1,Intuitive,0,0.487843521644447,0.7219280948873623,4089,False,125
AUA-20260226-195325-340,16,1,low,low,flanker,1,Intuitive,0,-0.3166964748146169,0.9182958340544896,2765,False,125
AUA-20260226-195325-340,17,1,low,low,numerical-stroop,1,Intuitive,0,-0.5056783017774332,0.863120568566631,2454,False,125
AUA-20260226-195325-340,18,1,low,low,crt,1,Intuitive,0,-0.5773820174739359,0.954434002924965,2336,False,5
AUA-20260226-195325-340,19,1,low,low,stroop,1,Intuitive,0,0.3760343378465106,0.9910760598382222,3905,False,125
AUA-20260226-195325-340,20,1,low,low,reverse-stroop,1,Intuitive,0,0.0509369827818586,0.9709505944546686,3370,False,125
AUA-20260226-195325-340,21,2,low,high,crt,0,Analytical,1,1.937109300764437,0.9709505944546686,6474,False,145
AUA-20260226-195325-340,22,2,low,high,numerical-stroop,1,Intuitive,1,-0.6229564130437469,0.9709505944546686,2261,False,5
AUA-20260226-195325-340,23,2,low,high,number-word,1,Intuitive,0,0.6689257867084961,0.8812908992306927,4387,False,125
AUA-20260226-195325-340,24,2,low,high,gamble,0,Analytical,1,1.6879692716494703,0.9709505944546686,6064,False,105
AUA-20260226-195325-340,25,2,low,high,numerical-stroop,1,Intuitive,1,-0.3021126682322774,0.9709505944546686,2789,False,125
AUA-20260226-195325-340,26,2,low,high,stroop,1,Intuitive,0,-1.0829539789950395,0.9709505944546686,1504,False,125
AUA-20260226-195325-340,27,2,low,high,gamble,1,Intuitive,0,0.4999966937963966,0.9709505944546686,4109,False,115
AUA-20260226-195325-340,28,2,low,high,stroop,1,Intuitive,0,-0.5755590416511435,0.8812908992306927,2339,False,125
AUA-20260226-195325-340,29,2,low,high,stroop,1,Intuitive,0,-0.0244126845602288,0.8812908992306927,3246,False,125
AUA-20260226-195325-340,30,2,low,high,stroop,1,Intuitive,0,-0.4856255677267164,0.9709505944546686,2487,False,125
AUA-20260226-195325-340,31,3,high,low,gamble,1,Intuitive,0,0.1202100640479714,0.9709505944546686,3484,False,145
AUA-20260226-195325-340,32,3,high,low,gamble,1,Intuitive,0,0.642188807974207,0.9709505944546686,4343,False,159
AUA-20260226-195325-340,33,3,high,low,gamble,1,Intuitive,0,0.487843521644447,1.0,4089,False,105
AUA-20260226-195325-340,34,3,high,low,stroop,0,Analytical,1,2.256737728360712,1.0,7000,True,-10
AUA-20260226-195325-340,35,3,high,low,number-word,1,Intuitive,1,-0.9480537681083988,0.9709505944546686,1726,False,125
AUA-20260226-195325-340,36,3,high,low,number-word,1,Intuitive,0,0.4349772227834662,0.9709505944546686,4002,False,125
AUA-20260226-195325-340,37,3,high,low,flanker,1,Intuitive,0,-0.5275540116509426,0.9709505944546686,2418,False,125
AUA-20260226-195325-340,38,3,high,low,stroop,1,Intuitive,0,-1.411089627097679,0.8812908992306927,964,False,125
AUA-20260226-195325-340,39,3,high,low,stroop,1,Intuitive,0,-1.010034946083342,0.8812908992306927,1624,False,125
AUA-20260226-195325-340,40,3,high,low,reverse-stroop,1,Intuitive,0,-1.0234034354504864,0.8812908992306927,1602,False,125
AUA-20260226-195325-340,41,4,high,high,crt,0,Analytical,1,2.256737728360712,0.7219280948873623,7000,True,-10
AUA-20260226-195325-340,42,4,high,high,stroop,1,Intuitive,1,-1.7592780092510352,0.4689955935892812,391,False,125
AUA-20260226-195325-340,43,4,high,high,crt,1,Intuitive,0,-0.1125231826618635,0.7219280948873623,3101,False,145
AUA-20260226-195325-340,44,4,high,high,gamble,1,Intuitive,0,-1.0270493870960713,0.7219280948873623,1596,False,125
AUA-20260226-195325-340,45,4,high,high,stroop,1,Intuitive,0,-0.8216607777281231,0.8812908992306927,1934,False,125
AUA-20260226-195325-340,46,4,high,high,numerical-stroop,1,Intuitive,0,-0.8465747806396198,0.9709505944546686,1893,False,125
AUA-20260226-195325-340,47,4,high,high,number-word,1,Intuitive,0,0.5315949413914656,0.9709505944546686,4161,False,125
AUA-20260226-195325-340,48,4,high,high,stroop,1,Intuitive,0,-0.7675791616519473,1.0,2023,False,125
AUA-20260226-195325-340,49,4,high,high,reverse-stroop,1,Intuitive,0,-0.5378842079800997,1.0,2401,False,125
AUA-20260226-195325-340,50,4,high,high,flanker,0,Analytical,1,2.256737728360712,1.0,7000,True,-10
AUA-20260227-135504-361,11,1,low,low,gamble,0,Analytical,0,0.3239750554123444,3.4661976109059574e-09,3007,False,115
AUA-20260227-135504-361,12,1,low,low,reverse-stroop,1,Intuitive,1,-0.1012380393275769,1.0,2369,False,125
AUA-20260227-135504-361,13,1,low,low,crt,1,Intuitive,0,1.0264430833996128,0.9182958340544896,4061,False,145
AUA-20260227-135504-361,14,1,low,low,number-word,0,Analytical,1,0.4666013912655469,0.8112781244591328,3221,False,125
AUA-20260227-135504-361,15,1,low,low,number-word,0,Analytical,0,0.1373611580343225,0.9709505944546686,2727,False,125
AUA-20260227-135504-361,16,1,low,low,reverse-stroop,0,Analytical,0,0.1147008990669912,0.9182958340544896,2693,False,125
AUA-20260227-135504-361,17,1,low,low,number-word,0,Analytical,0,-0.1485579918770039,0.863120568566631,2298,False,125
AUA-20260227-135504-361,18,1,low,low,stroop,0,Analytical,0,0.0107302990992362,0.954434002924965,2537,False,125
AUA-20260227-135504-361,19,1,low,low,gamble,1,Intuitive,1,1.636937119107713,0.9910760598382222,4977,False,145
AUA-20260227-135504-361,20,1,low,low,gamble,1,Intuitive,0,0.3459688361747541,1.0,3040,False,155
AUA-20260227-135504-361,21,2,low,high,number-word,1,Intuitive,0,0.4712667386999974,0.9709505944546686,3228,False,125
AUA-20260227-135504-361,22,2,low,high,reverse-stroop,1,Intuitive,0,-0.982322226233809,1.0,1047,False,125
AUA-20260227-135504-361,23,2,low,high,gamble,1,Intuitive,0,0.5612412963644009,1.0,3363,False,150
AUA-20260227-135504-361,24,2,low,high,gamble,1,Intuitive,0,0.2213374118544323,0.9709505944546686,2853,False,145
AUA-20260227-135504-361,25,2,low,high,gamble,1,Intuitive,0,2.1254656433151777,0.9709505944546686,5710,False,125
AUA-20260227-135504-361,26,2,low,high,gamble,1,Intuitive,0,1.5609586037466612,0.9709505944546686,4863,False,150
AUA-20260227-135504-361,27,2,low,high,gamble,1,Intuitive,0,0.7125318488815829,0.9709505944546686,3590,False,155
AUA-20260227-135504-361,28,2,low,high,numerical-stroop,1,Intuitive,0,-1.0749626967178985,1.0,908,False,125
AUA-20260227-135504-361,29,2,low,high,number-word,1,Intuitive,0,0.0627155990831137,1.0,2615,False,125
AUA-20260227-135504-361,30,2,low,high,crt,1,Intuitive,0,0.3059801438794637,1.0,2980,False,145
AUA-20260227-135504-361,31,3,high,low,reverse-stroop,1,Intuitive,0,-0.6450842545435266,0.9709505944546686,1553,False,125
AUA-20260227-135504-361,32,3,high,low,reverse-stroop,1,Intuitive,0,2.9852225276639217,0.9709505944546686,7000,True,-10
AUA-20260227-135504-361,33,3,high,low,numerical-stroop,1,Intuitive,0,-0.4611362699851907,1.0,1829,False,125
AUA-20260227-135504-361,34,3,high,low,gamble,1,Intuitive,0,-0.7503878109211246,0.9709505944546686,1395,False,135
AUA-20260227-135504-361,35,3,high,low,numerical-stroop,1,Intuitive,0,-1.1096195633738168,0.9709505944546686,856,False,125
AUA-20260227-135504-361,36,3,high,low,flanker,1,Intuitive,0,-1.0902916954310933,1.0,885,False,125
AUA-20260227-135504-361,37,3,high,low,flanker,1,Intuitive,0,0.0520519478043696,0.9709505944546686,2599,False,125
AUA-20260227-135504-361,38,3,high,low,gamble,0,Analytical,1,-0.3078462828532441,0.8812908992306927,2059,False,145
AUA-20260227-135504-361,39,3,high,low,reverse-stroop,1,Intuitive,1,-0.1832148585329223,0.9709505944546686,2246,False,125
AUA-20260227-135504-361,40,3,high,low,crt,1,Intuitive,0,1.349018534581622,1.0,4545,False,145
AUA-20260227-135504-361,41,4,high,high,flanker,1,Intuitive,0,-1.514838311966093,0.9709505944546686,248,False,125
AUA-20260227-135504-361,42,4,high,high,flanker,1,Intuitive,0,-0.7930424160361011,0.9709505944546686,1331,False,125
AUA-20260227-135504-361,43,4,high,high,crt,1,Intuitive,0,-1.3415539786865012,1.0,508,False,5
AUA-20260227-135504-361,44,4,high,high,stroop,1,Intuitive,0,-1.1969282082185342,1.0,725,False,125
AUA-20260227-135504-361,45,4,high,high,gamble,1,Intuitive,0,0.3419699669452251,1.0,3034,False,125
AUA-20260227-135504-361,46,4,high,high,flanker,1,Intuitive,0,-0.5724381302070823,1.0,1662,False,125
AUA-20260227-135504-361,47,4,high,high,number-word,1,Intuitive,0,0.4386093066588436,1.0,3179,False,125
