participantId,nickname,age,gender,occupation,field,education,stress,sleep,gaming,handedness,trialNumber,block,timePressure,complexity,timeLimit,trialType,choice,responseTimeMs,timedOut,pointsEarned,totalScoreAfter,timestamp,rt_norm,rt_trend,choice_entropy,perf_delta_norm,timeout_flag
AUA-20260206-132059-457,Mane,30,O,employed,stem,highschool,1,no,daily,both,48,4,high,high,7,numerical-stroop,A,1195,False,125,4658,2026-02-06T13:23:42.759Z,-0.8359382332030567,-0.02555375133600086,0.9709505944546686,1.4624584728407939,0
AUA-20260206-132059-457,Mane,30,O,employed,stem,highschool,1,no,daily,both,49,4,high,high,7,flanker,A,1504,False,125,4783,2026-02-06T13:23:44.631Z,-0.6064001761442118,0.2676458315802647,0.9709505944546686,1.4624584728407939,0
AUA-20260206-132059-457,Mane,30,O,employed,stem,highschool,1,no,daily,both,50,4,high,high,7,number-word,B,1896,False,125,4908,2026-02-06T13:23:47.529Z,-0.3152062655711789,0.24127495447479871,1.0,0.9067872590651411,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,11,1,low,low,12,reverse-stroop,B,2606,False,125,125,2026-02-07T13:07:40.523Z,-0.1589000414125207,0.0,3.4661976109059578e-09,0.21328573693015354,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,12,1,low,low,12,flanker,A,2799,False,125,250,2026-02-07T13:07:44.910Z,-0.014751002669317432,0.0,1.0,0.21328573693015354,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,13,1,low,low,12,flanker,B,2177,False,125,375,2026-02-07T13:07:46.582Z,-0.4793142259764285,0.0,0.9182958340544896,0.21328573693015354,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,14,1,low,low,12,gamble,A,3718,False,115,490,2026-02-07T13:07:51.657Z,0.6716374253358836,0.0,1.0,-0.2183558122699649,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,15,1,low,low,12,reverse-stroop,B,1352,False,125,615,2026-02-07T13:07:53.057Z,-1.0954953501377895,-0.11868021894453368,0.9709505944546686,-0.1320275024299412,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,16,1,low,low,12,gamble,B,2669,False,115,730,2026-02-07T13:07:57.788Z,-0.11184621011292585,-0.0810371539048578,0.9182958340544896,-0.36223632867000355,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,17,1,low,low,12,reverse-stroop,B,3737,False,125,855,2026-02-07T13:08:02.796Z,0.6858282633468725,0.15468013431977926,0.863120568566631,-0.2800188907271254,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,18,1,low,low,12,number-word,B,4663,False,125,980,2026-02-07T13:08:08.226Z,1.3774448948298064,0.3192938552472508,0.8112781244591328,-0.2183558122699649,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,19,1,low,low,12,stroop,B,2936,False,125,1105,2026-02-07T13:08:12.609Z,0.08757240825202374,0.3855426621722359,0.7642045065086203,-0.17039564013661948,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,20,1,low,low,12,flanker,A,3101,False,125,1230,2026-02-07T13:08:16.585Z,0.21080863308429595,0.0047053831299594786,0.8812908992306927,-0.1320275024299412,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,21,2,low,high,12,crt,A,5198,False,145,1375,2026-02-07T13:08:22.792Z,1.7770290177708101,0.10157652471023648,0.9709505944546686,0.21328573693015354,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,22,2,low,high,12,number-word,A,3447,False,125,1500,2026-02-07T13:08:26.630Z,0.4692312621265153,-0.012697065588779578,0.9709505944546686,0.21328573693015354,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,23,2,low,high,12,gamble,A,2386,False,145,1645,2026-02-07T13:08:29.440Z,-0.3232150078555503,-0.056315220317292886,1.0,0.5585989762902482,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,24,2,low,high,12,reverse-stroop,A,2650,False,125,1770,2026-02-07T13:08:32.328Z,-0.12603704812391478,-0.2773935388042782,1.0,0.7312555959702957,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,25,2,low,high,12,numerical-stroop,B,2012,False,125,1895,2026-02-07T13:08:35.631Z,-0.6025504508087007,-0.5354427247409451,1.0,0.7312555959702957,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,26,2,low,high,12,gamble,B,4284,False,135,2030,2026-02-07T13:08:40.701Z,1.0943750208211325,0.0970952074436084,1.0,1.0765688353303904,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,27,2,low,high,12,numerical-stroop,B,1090,False,125,2155,2026-02-07T13:08:41.248Z,-1.2911795374472157,-0.07155169902382837,1.0,1.0765688353303904,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,28,2,low,high,12,gamble,A,5888,False,115,2270,2026-02-07T13:08:48.460Z,2.2923805034330393,0.41482060164753937,0.9709505944546686,0.903912215650343,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,29,2,low,high,12,flanker,B,1571,False,125,2395,2026-02-07T13:08:50.535Z,-0.9319272699058646,0.053925184441757916,0.9709505944546686,0.903912215650343,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,30,2,low,high,12,crt,B,2463,False,145,2540,2026-02-07T13:08:53.596Z,-0.26570476960048994,-0.2360907313301894,1.0,1.2492254550104378,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,31,3,high,low,7,gamble,A,2203,False,135,2675,2026-02-07T13:08:57.713Z,-0.4598951844877068,-0.08955165671145114,1.0,1.0765688353303904,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,32,3,high,low,7,number-word,A,2050,False,125,2800,2026-02-07T13:09:00.368Z,-0.5741687747867228,-0.5261066471021366,1.0,1.0765688353303904,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,33,3,high,low,7,gamble,B,2214,False,135,2935,2026-02-07T13:09:03.520Z,-0.4516794361655553,0.06520316622943859,0.9709505944546686,0.903912215650343,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,34,3,high,low,7,gamble,A,1445,False,159,3094,2026-02-07T13:09:05.948Z,-1.0260349325050544,-0.15124445774869774,0.9709505944546686,1.490944722562505,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,35,3,high,low,7,crt,A,5402,False,145,3239,2026-02-07T13:09:12.160Z,1.929393804836165,0.4326711820929412,1.0,1.8362579619225998,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,36,3,high,low,7,stroop,B,1459,False,125,3364,2026-02-07T13:09:14.063Z,-1.0155785255495888,0.14982537394759882,1.0,1.6636013422425524,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,37,3,high,low,7,number-word,B,3328,False,5,3369,2026-02-07T13:09:18.971Z,0.38035180300505833,0.1674518885296693,1.0,-0.408278093918016,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,38,3,high,low,7,reverse-stroop,A,2373,False,125,3494,2026-02-07T13:09:21.246Z,-0.3329245285999112,-0.016282119402082,1.0,-0.23562147423796864,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,39,3,high,low,7,flanker,B,905,False,125,3619,2026-02-07T13:09:23.211Z,-1.4293534865015816,-0.6034840585725816,1.0,-0.23562147423796864,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,40,3,high,low,7,number-word,B,2190,False,125,3744,2026-02-07T13:09:25.440Z,-0.4696047052320676,-0.07177576488715974,1.0,-0.5809347135980634,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,41,4,high,high,7,gamble,B,2157,False,125,3869,2026-02-07T13:09:28.069Z,-0.4942519501985221,-0.18858876830393173,0.9709505944546686,-0.7535913332781108,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,42,4,high,high,7,flanker,B,2266,False,125,3994,2026-02-07T13:09:31.984Z,-0.41284135318811194,0.0775267887126658,0.8812908992306927,-0.7535913332781108,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,43,4,high,high,7,numerical-stroop,B,1953,False,125,4119,2026-02-07T13:09:34.155Z,-0.6466167372638768,0.16222368505193652,0.8812908992306927,-0.9262479529581581,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,44,4,high,high,7,crt,A,3655,False,145,4264,2026-02-07T13:09:38.610Z,0.6245835940362887,0.2036011811471358,0.8812908992306927,-1.1679672205102254,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,45,4,high,high,7,reverse-stroop,B,2809,False,125,4389,2026-02-07T13:09:41.514Z,-0.007282140558270631,0.20113645665049035,0.7219280948873623,-1.5132804598703202,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,46,4,high,high,7,gamble,B,2095,False,125,4514,2026-02-07T13:09:44.231Z,-0.5405588952870123,0.038389951250780555,0.7219280948873623,-1.5132804598703202,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,47,4,high,high,7,stroop,,7000,True,-10,4504,2026-02-07T13:09:51.973Z,3.122917970181444,0.637392692556734,0.7219280948873623,-1.7722653893903912,1
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,48,4,high,high,7,numerical-stroop,B,2965,False,125,4629,2026-02-07T13:09:55.631Z,0.10923210837405947,0.2099497139415256,0.4689955935892812,-1.7722653893903912,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,49,4,high,high,7,flanker,A,1393,False,125,4754,2026-02-07T13:09:57.622Z,-1.0648730154824977,-0.14653907461873825,0.7219280948873623,-1.7722653893903912,0
AUA-20260207-130703-313,DataFreak,26,F,employed,health,master,4,yes,never,right,50,4,high,high,7,crt,B,2141,False,145,4899,2026-02-07T13:10:00.721Z,-0.5062021295761969,-0.41190774542423114,0.7219280948873623,-1.4269521500302964,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,11,1,low,low,12,gamble,A,6905,False,105,105,2026-02-07T16:51:18.010Z,2.7447567616767685,0.0,3.4661978738266075e-09,-0.7638665524184411,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,12,1,low,low,12,stroop,B,3135,False,125,230,2026-02-07T16:51:22.453Z,0.3211872464332946,0.0,1.0,0.05148698763013049,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,13,1,low,low,12,gamble,B,2981,False,105,335,2026-02-07T16:51:26.335Z,0.22218732459045776,0.0,0.9182958340544896,-0.220297525719393,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,14,1,low,low,12,flanker,A,2668,False,125,460,2026-02-07T16:51:29.759Z,0.020973197728068525,0.0,1.0,0.05148698763013049,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,15,1,low,low,12,numerical-stroop,A,1871,False,125,585,2026-02-07T16:51:31.093Z,-0.4913835406403794,-0.6772494653339522,0.9709505944546686,0.21455769563984484,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,16,1,low,low,12,reverse-stroop,B,2245,False,125,710,2026-02-07T16:51:34.616Z,-0.25095515902206134,-0.18578556761415493,1.0,0.323271500979654,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,17,1,low,low,12,reverse-stroop,B,2218,False,125,835,2026-02-07T16:51:37.637Z,-0.2683122881763249,-0.12529275822836952,0.9852281360342515,0.4009242190795189,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,18,1,low,low,12,flanker,A,4162,False,125,960,2026-02-07T16:51:42.481Z,0.9814010109306548,0.21439268788692273,1.0,0.45916375765441636,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,19,1,low,low,12,numerical-stroop,A,812,False,125,1085,2026-02-07T16:51:43.473Z,-1.1721687174687188,-0.012921418370396266,0.9910760598382222,0.5044611765460039,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,20,1,low,low,12,reverse-stroop,B,2791,False,125,1210,2026-02-07T16:51:46.240Z,0.1000445638752694,-0.02018569834977323,1.0,0.5406991116592735,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,21,2,low,high,12,reverse-stroop,B,2916,False,125,1335,2026-02-07T16:51:50.759Z,0.18040164329315647,0.00160714158835773,0.9709505944546686,0.7037698196689879,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,22,2,low,high,12,flanker,A,1532,False,5,1340,2026-02-07T16:51:52.907Z,-0.7093119400216892,-0.20288555411428125,1.0,-0.2746544283892982,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,23,2,low,high,12,reverse-stroop,A,2031,False,125,1465,2026-02-07T16:51:55.707Z,-0.388526478985484,0.07579279730695111,0.9709505944546686,-0.11158372037958385,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,24,2,low,high,12,reverse-stroop,A,1982,False,125,1590,2026-02-07T16:51:58.913Z,-0.4200264541172957,-0.1609070158263771,0.9709505944546686,-0.11158372037958385,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,25,2,low,high,12,reverse-stroop,B,3142,False,125,1715,2026-02-07T16:52:02.388Z,0.3256872428806963,0.0579856685079473,1.0,-0.11158372037958385,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,26,2,low,high,12,stroop,B,2404,False,125,1840,2026-02-07T16:52:05.784Z,-0.14874095400250897,0.1835355693904541,1.0,-0.11158372037958385,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,27,2,low,high,12,numerical-stroop,B,1183,False,125,1965,2026-02-07T16:52:07.974Z,-0.9336689057564299,-0.08189993534271052,1.0,-0.11158372037958385,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,28,2,low,high,12,numerical-stroop,A,2208,False,125,2090,2026-02-07T16:52:10.139Z,-0.2747408545297559,-0.09687849494620467,1.0,-0.11158372037958385,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,29,2,low,high,12,numerical-stroop,B,2335,False,125,2215,2026-02-07T16:52:13.471Z,-0.19309806184118264,-0.11635705099710048,0.9709505944546686,-0.11158372037958385,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,30,2,low,high,12,numerical-stroop,A,2517,False,125,2340,2026-02-07T16:52:17.025Z,-0.07609815420873906,0.08858564435027871,1.0,-0.11158372037958385,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,31,3,high,low,7,gamble,A,2544,False,145,2485,2026-02-07T16:52:20.488Z,-0.05874102505447545,0.19484984617249257,0.9709505944546686,0.05148698763013049,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,32,3,high,low,7,gamble,A,3754,False,159,2644,2026-02-07T16:52:24.242Z,0.7191155037106715,0.2122069753267562,0.9709505944546686,1.3071314393049314,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,33,3,high,low,7,gamble,B,1835,False,105,2749,2026-02-07T16:52:27.828Z,-0.514526379512731,0.015235702257631378,1.0,1.1440607312952171,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,34,3,high,low,7,number-word,B,2642,False,125,2874,2026-02-07T16:52:31.180Z,0.004258925209148015,-0.029507119562248135,0.9709505944546686,1.1440607312952171,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,35,3,high,low,7,crt,B,4188,False,145,3019,2026-02-07T16:52:36.820Z,0.9981152834495753,0.13988560385065782,0.9709505944546686,1.3071314393049314,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,36,3,high,low,7,gamble,B,2619,False,155,3174,2026-02-07T16:52:39.825Z,-0.010526777403743207,0.005335710073347689,0.9709505944546686,1.5517375013195027,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,37,3,high,low,7,reverse-stroop,B,200,False,125,3299,2026-02-07T16:52:40.156Z,-1.5655969782986938,-0.21169269001848168,0.9709505944546686,1.5517375013195027,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,38,3,high,low,7,stroop,B,1231,False,125,3424,2026-02-07T16:52:42.134Z,-0.9028117872599613,-0.4377853686686488,0.8812908992306927,1.5517375013195027,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,39,3,high,low,7,flanker,A,556,False,5,3429,2026-02-07T16:52:43.572Z,-1.3367400161165515,-0.5561995608988471,0.9709505944546686,0.5733132532612168,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,40,3,high,low,7,number-word,B,4259,False,125,3554,2026-02-07T16:52:48.269Z,1.0437581045589353,0.23374267261074994,0.8812908992306927,0.5733132532612168,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,41,4,high,high,7,numerical-stroop,B,1671,False,125,3679,2026-02-07T16:52:51.155Z,-0.6199548677089988,0.3837854112998287,0.7219280948873623,0.41024254525150256,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,42,4,high,high,7,number-word,A,2848,False,125,3804,2026-02-07T16:52:54.496Z,0.13668739208982592,0.27957835071071274,0.7219280948873623,0.13302234163498766,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,43,4,high,high,7,flanker,A,2485,False,5,3809,2026-02-07T16:52:58.666Z,-0.09666956653971814,0.15730701866845576,0.8812908992306927,-0.682331198413584,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,44,4,high,high,7,stroop,B,969,False,125,3934,2026-02-07T16:52:59.641Z,-1.0712402257198526,-0.3706711359388295,0.8812908992306927,-0.682331198413584,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,45,4,high,high,7,stroop,A,2257,False,125,4059,2026-02-07T16:53:02.172Z,-0.24324087939794417,-0.04544996411875693,0.9709505944546686,-0.8454019064232984,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,46,4,high,high,7,flanker,,7000,True,-10,4049,2026-02-07T16:53:10.910Z,2.805828142034363,0.5191710187030848,0.9709505944546686,-2.190735247503442,1
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,47,4,high,high,7,flanker,B,973,False,125,4174,2026-02-07T16:53:11.905Z,-1.0686687991784802,0.1933069902476691,0.9709505944546686,-2.190735247503442,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,48,4,high,high,7,gamble,A,2140,False,155,4329,2026-02-07T16:53:14.250Z,-0.31845510573308644,0.06801423201929961,1.0,-1.9461291854888703,0
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,49,4,high,high,7,crt,,7000,True,-10,4319,2026-02-07T16:53:22.341Z,2.805828142034363,0.29738547950971655,0.9709505944546686,-2.068432216496156,1
AUA-20260207-165034-802,Anahit,35,F,student,stem,master,5,no,occasionally,right,50,4,high,high,7,gamble,B,2206,False,159,4478,2026-02-07T16:53:24.798Z,-0.2760265678004421,-0.22892124784567672,0.9709505944546686,-1.7912120128796412,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,11,1,low,low,12,reverse-stroop,A,3130,False,125,125,2026-02-07T19:32:49.442Z,0.3469255115891196,0.0,3.4661978738266075e-09,0.4104771808538717,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,12,1,low,low,12,stroop,B,1442,False,125,250,2026-02-07T19:32:51.696Z,-0.7123315446873278,0.0,1.0,0.4104771808538717,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,13,1,low,low,12,flanker,A,2816,False,125,375,2026-02-07T19:32:54.154Z,0.14988361841921172,0.0,0.9182958340544896,0.4104771808538717,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,14,1,low,low,12,numerical-stroop,B,649,False,125,500,2026-02-07T19:32:56.627Z,-1.2099564532342608,0.0,1.0,0.4104771808538717,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,15,1,low,low,12,flanker,A,2700,False,125,625,2026-02-07T19:32:59.087Z,0.07709107189784448,-0.1037293787929483,0.9709505944546686,0.4104771808538717,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,16,1,low,low,12,stroop,A,4037,False,125,750,2026-02-07T19:33:04.761Z,0.916087922751879,0.3184046388357047,0.9182958340544896,0.4104771808538717,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,17,1,low,low,12,stroop,B,1823,False,125,875,2026-02-07T19:33:07.931Z,-0.47324568068180267,0.08797857777841112,0.9852281360342515,0.4104771808538717,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,18,1,low,low,12,reverse-stroop,A,3116,False,125,1000,2026-02-07T19:33:10.821Z,0.33814020425033386,0.2545856562389543,0.954434002924965,0.4104771808538717,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,19,1,low,low,12,flanker,A,1895,False,125,1125,2026-02-07T19:33:13.932Z,-0.42806410008233337,-0.15882580624619008,0.9182958340544896,0.4104771808538717,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,20,1,low,low,12,number-word,B,4202,False,125,1250,2026-02-07T19:33:18.999Z,1.0196290449589962,0.02522638250137037,0.9709505944546686,0.4104771808538717,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,21,2,low,high,12,stroop,B,3357,False,125,1375,2026-02-07T19:33:22.040Z,0.489372994868002,0.26067261918082724,1.0,0.4104771808538717,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,22,2,low,high,12,stroop,A,1920,False,125,1500,2026-02-07T19:33:25.598Z,-0.4123760512630732,-0.05835954160764789,0.9709505944546686,0.4104771808538717,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,23,2,low,high,12,flanker,A,2816,False,125,1625,2026-02-07T19:33:28.580Z,0.14988361841921172,-0.02761096592189793,0.9709505944546686,0.4104771808538717,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,24,2,low,high,12,numerical-stroop,A,1990,False,125,1750,2026-02-07T19:33:31.403Z,-0.36844951456914465,-0.3115646495505073,0.8812908992306927,0.4104771808538717,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,25,2,low,high,12,gamble,B,4166,False,135,1885,2026-02-07T19:33:37.328Z,0.9970382546592615,0.10592570562764476,0.9709505944546686,0.527339011701949,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,26,2,low,high,12,reverse-stroop,B,2708,False,125,2010,2026-02-07T19:33:40.636Z,0.08211124752000773,0.18361292338062118,1.0,0.527339011701949,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,27,2,low,high,12,gamble,A,1730,False,145,2155,2026-02-07T19:33:42.525Z,-0.5316052222894505,-0.09124169193281721,0.9709505944546686,0.7610626733981037,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,28,2,low,high,12,reverse-stroop,B,816,False,125,2280,2026-02-07T19:33:44.244Z,-1.1051602871216029,-0.3002065022053628,1.0,0.7610626733981037,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,29,2,low,high,12,crt,B,3968,False,145,2425,2026-02-07T19:33:48.767Z,0.8727889080107208,-0.14357702279386922,0.9709505944546686,0.9947863350942583,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,30,2,low,high,12,gamble,A,2778,False,105,2530,2026-02-07T19:33:52.587Z,0.12603778421393624,0.14922472036880285,1.0,0.7610626733981037,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,31,3,high,low,7,stroop,A,747,False,125,2655,2026-02-07T19:33:54.688Z,-1.148459301862761,-0.000251008781108153,0.9709505944546686,0.7610626733981037,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,32,3,high,low,7,reverse-stroop,A,1081,False,125,2780,2026-02-07T19:33:55.965Z,-0.9388669696374449,-0.1688661574905166,0.9709505944546686,0.7610626733981037,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,33,3,high,low,7,numerical-stroop,A,2192,False,125,2905,2026-02-07T19:33:58.940Z,-0.24169008010952242,-0.32938627300918677,0.9709505944546686,0.7610626733981037,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,34,3,high,low,7,number-word,A,4319,False,125,3030,2026-02-07T19:34:04.109Z,1.0930491134331337,0.2840791880191633,0.9709505944546686,0.7610626733981037,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,35,3,high,low,7,reverse-stroop,B,830,False,125,3155,2026-02-07T19:34:05.089Z,-1.096374979782817,0.21360847272304664,0.9709505944546686,0.6442008425500264,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,36,3,high,low,7,gamble,B,4481,False,125,3280,2026-02-07T19:34:11.641Z,1.1947076697819399,0.3412464379165475,0.9709505944546686,0.6442008425500264,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,37,3,high,low,7,gamble,A,3203,False,115,3395,2026-02-07T19:34:15.124Z,0.3927346141413593,0.13705079448505697,0.9709505944546686,0.29361535000579436,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,38,3,high,low,7,stroop,B,3227,False,125,3520,2026-02-07T19:34:19.443Z,0.4077951410078491,0.011860164907360728,0.9709505944546686,0.29361535000579436,0
AUA-20260207-193205-764,Svetlana,20,F,student,humanities,bachelor_progress,2,yes,occasionally,right,39,3,high,low,7,crt,A,1297,False,145,3665,2026-02-07T19:34:21.197Z,-0.8033222278390368,-0.020080702488653037,0.8812908992306927,0.29361535000579436,0
