participantId,nickname,age,gender,occupation,field,education,stress,sleep,gaming,handedness,trialNumber,block,timePressure,complexity,timeLimit,trialType,choice,responseTimeMs,timedOut,pointsEarned,totalScoreAfter,timestamp
AUA-20260313-145708-227,Giorgi,19,F,student,humanities,bachelor_progress,3,no,never,right,35,3,high,low,7,number-word,,7000,True,-10,2904,2026-03-13T14:59:34.001Z
AUA-20260313-145708-227,Giorgi,19,F,student,humanities,bachelor_progress,3,no,never,right,36,3,high,low,7,crt,B,2945,False,145,3049,2026-03-13T14:59:37.995Z
AUA-20260313-145708-227,Giorgi,19,F,student,humanities,bachelor_progress,3,no,never,right,37,3,high,low,7,gamble,B,1821,False,155,3204,2026-03-13T14:59:40.917Z
AUA-20260313-145708-227,Giorgi,19,F,student,humanities,bachelor_progress,3,no,never,right,38,3,high,low,7,numerical-stroop,B,2075,False,5,3209,2026-03-13T14:59:43.063Z
AUA-20260313-145708-227,Giorgi,19,F,student,humanities,bachelor_progress,3,no,never,right,39,3,high,low,7,numerical-stroop,A,1941,False,125,3334,2026-03-13T14:59:46.402Z
AUA-20260313-145708-227,Giorgi,19,F,student,humanities,bachelor_progress,3,no,never,right,40,3,high,low,7,crt,A,2862,False,145,3479,2026-03-13T14:59:50.111Z
AUA-20260313-145708-227,Giorgi,19,F,student,humanities,bachelor_progress,3,no,never,right,41,4,high,high,7,stroop,A,2143,False,125,3604,2026-03-13T14:59:53.212Z
AUA-20260313-145708-227,Giorgi,19,F,student,humanities,bachelor_progress,3,no,never,right,42,4,high,high,7,numerical-stroop,A,1690,False,125,3729,2026-03-13T14:59:56.041Z
AUA-20260313-145708-227,Giorgi,19,F,student,humanities,bachelor_progress,3,no,never,right,43,4,high,high,7,reverse-stroop,B,1537,False,125,3854,2026-03-13T14:59:58.525Z
AUA-20260313-145708-227,Giorgi,19,F,student,humanities,bachelor_progress,3,no,never,right,44,4,high,high,7,stroop,B,1832,False,125,3979,2026-03-13T15:00:00.473Z
AUA-20260313-145708-227,Giorgi,19,F,student,humanities,bachelor_progress,3,no,never,right,45,4,high,high,7,stroop,A,1393,False,125,4104,2026-03-13T15:00:02.202Z
AUA-20260313-145708-227,Giorgi,19,F,student,humanities,bachelor_progress,3,no,never,right,46,4,high,high,7,gamble,A,1308,False,115,4219,2026-03-13T15:00:03.066Z
AUA-20260313-145708-227,Giorgi,19,F,student,humanities,bachelor_progress,3,no,never,right,47,4,high,high,7,stroop,A,928,False,125,4344,2026-03-13T15:00:05.043Z
AUA-20260313-145708-227,Giorgi,19,F,student,humanities,bachelor_progress,3,no,never,right,48,4,high,high,7,gamble,B,3381,False,155,4499,2026-03-13T15:00:09.436Z
AUA-20260313-145708-227,Giorgi,19,F,student,humanities,bachelor_progress,3,no,never,right,49,4,high,high,7,stroop,A,1185,False,125,4624,2026-03-13T15:00:11.628Z
AUA-20260313-145708-227,Giorgi,19,F,student,humanities,bachelor_progress,3,no,never,right,50,4,high,high,7,number-word,A,1855,False,125,4749,2026-03-13T15:00:13.429Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,11,1,low,low,12,crt,A,5007,False,5,5,2026-03-15T09:15:45.964Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,12,1,low,low,12,number-word,A,3886,False,125,130,2026-03-15T09:15:49.749Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,13,1,low,low,12,gamble,A,4691,False,150,280,2026-03-15T09:15:54.681Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,14,1,low,low,12,flanker,A,425,False,125,405,2026-03-15T09:15:55.181Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,15,1,low,low,12,crt,B,7893,False,145,550,2026-03-15T09:16:04.186Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,16,1,low,low,12,number-word,B,2730,False,125,675,2026-03-15T09:16:07.106Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,17,1,low,low,12,gamble,B,5152,False,125,800,2026-03-15T09:16:13.906Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,18,1,low,low,12,gamble,B,5425,False,150,950,2026-03-15T09:16:19.011Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,19,1,low,low,12,reverse-stroop,A,2482,False,125,1075,2026-03-15T09:16:22.395Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,20,1,low,low,12,numerical-stroop,A,2578,False,125,1200,2026-03-15T09:16:26.359Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,21,2,low,high,12,flanker,B,3019,False,125,1325,2026-03-15T09:16:29.462Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,22,2,low,high,12,stroop,A,3048,False,125,1450,2026-03-15T09:16:33.974Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,23,2,low,high,12,stroop,A,1576,False,125,1575,2026-03-15T09:16:35.608Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,24,2,low,high,12,gamble,B,5826,False,155,1730,2026-03-15T09:16:42.168Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,25,2,low,high,12,number-word,B,3054,False,125,1855,2026-03-15T09:16:46.739Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,26,2,low,high,12,gamble,B,3901,False,145,2000,2026-03-15T09:16:50.098Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,27,2,low,high,12,stroop,A,1106,False,125,2125,2026-03-15T09:16:52.301Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,28,2,low,high,12,gamble,B,2752,False,115,2240,2026-03-15T09:16:55.211Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,29,2,low,high,12,stroop,A,2411,False,125,2365,2026-03-15T09:16:58.500Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,30,2,low,high,12,gamble,B,4217,False,155,2520,2026-03-15T09:17:03.379Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,31,3,high,low,7,gamble,A,1716,False,145,2665,2026-03-15T09:17:05.063Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,32,3,high,low,7,stroop,B,2097,False,125,2790,2026-03-15T09:17:08.603Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,33,3,high,low,7,reverse-stroop,B,853,False,125,2915,2026-03-15T09:17:10.902Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,34,3,high,low,7,reverse-stroop,B,2174,False,125,3040,2026-03-15T09:17:13.584Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,35,3,high,low,7,gamble,B,2173,False,125,3165,2026-03-15T09:17:16.995Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,36,3,high,low,7,reverse-stroop,,7000,True,-10,3155,2026-03-15T09:17:23.699Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,37,3,high,low,7,numerical-stroop,B,682,False,125,3280,2026-03-15T09:17:24.089Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,38,3,high,low,7,numerical-stroop,A,401,False,125,3405,2026-03-15T09:17:26.012Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,39,3,high,low,7,crt,A,1758,False,145,3550,2026-03-15T09:17:29.987Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,40,3,high,low,7,gamble,A,2814,False,145,3695,2026-03-15T09:17:33.548Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,41,4,high,high,7,gamble,B,2668,False,125,3820,2026-03-15T09:17:36.412Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,42,4,high,high,7,stroop,A,2934,False,125,3945,2026-03-15T09:17:40.243Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,43,4,high,high,7,stroop,B,1608,False,125,4070,2026-03-15T09:17:42.863Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,44,4,high,high,7,flanker,B,2412,False,125,4195,2026-03-15T09:17:45.453Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,45,4,high,high,7,crt,A,2594,False,145,4340,2026-03-15T09:17:49.758Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,46,4,high,high,7,flanker,A,494,False,125,4465,2026-03-15T09:17:50.318Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,47,4,high,high,7,crt,A,3255,False,145,4610,2026-03-15T09:17:53.857Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,48,4,high,high,7,stroop,,7000,True,-10,4600,2026-03-15T09:18:01.721Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,49,4,high,high,7,stroop,B,858,False,125,4725,2026-03-15T09:18:03.500Z
AUA-20260315-091453-900,Ranlinus,24,O,student,business,bachelor_progress,4,yes,never,right,50,4,high,high,7,flanker,B,1609,False,125,4850,2026-03-15T09:18:05.857Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,11,1,low,low,12,flanker,A,2337,False,125,125,2026-02-20T17:44:01.860Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,12,1,low,low,12,number-word,B,2722,False,125,250,2026-02-20T17:44:05.781Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,13,1,low,low,12,gamble,B,3551,False,115,365,2026-02-20T17:44:09.363Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,14,1,low,low,12,reverse-stroop,A,2992,False,125,490,2026-02-20T17:44:13.871Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,15,1,low,low,12,stroop,B,1997,False,125,615,2026-02-20T17:44:15.910Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,16,1,low,low,12,stroop,A,3498,False,125,740,2026-02-20T17:44:19.205Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,17,1,low,low,12,numerical-stroop,B,3118,False,125,865,2026-02-20T17:44:23.323Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,18,1,low,low,12,gamble,B,4112,False,150,1015,2026-02-20T17:44:28.059Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,19,1,low,low,12,stroop,B,2907,False,125,1140,2026-02-20T17:44:32.782Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,20,1,low,low,12,stroop,A,2915,False,125,1265,2026-02-20T17:44:35.439Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,21,2,low,high,12,gamble,A,1727,False,135,1400,2026-02-20T17:44:38.382Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,22,2,low,high,12,gamble,A,5298,False,105,1505,2026-02-20T17:44:44.751Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,23,2,low,high,12,reverse-stroop,A,1631,False,125,1630,2026-02-20T17:44:46.392Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,24,2,low,high,12,flanker,B,2184,False,125,1755,2026-02-20T17:44:49.610Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,25,2,low,high,12,flanker,B,2561,False,125,1880,2026-02-20T17:44:53.367Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,26,2,low,high,12,crt,A,5975,False,145,2025,2026-02-20T17:44:59.216Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,27,2,low,high,12,crt,A,7074,False,145,2170,2026-02-20T17:45:07.811Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,28,2,low,high,12,stroop,A,2942,False,125,2295,2026-02-20T17:45:11.110Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,29,2,low,high,12,number-word,B,2818,False,125,2420,2026-02-20T17:45:15.126Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,30,2,low,high,12,flanker,B,1832,False,125,2545,2026-02-20T17:45:17.103Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,31,3,high,low,7,number-word,A,2356,False,125,2670,2026-02-20T17:45:20.523Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,32,3,high,low,7,crt,A,3334,False,145,2815,2026-02-20T17:45:24.996Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,33,3,high,low,7,reverse-stroop,A,2018,False,125,2940,2026-02-20T17:45:27.704Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,34,3,high,low,7,gamble,B,4336,False,159,3099,2026-02-20T17:45:32.972Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,35,3,high,low,7,stroop,A,1818,False,125,3224,2026-02-20T17:45:34.236Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,36,3,high,low,7,numerical-stroop,B,1736,False,125,3349,2026-02-20T17:45:37.820Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,37,3,high,low,7,number-word,B,2684,False,125,3474,2026-02-20T17:45:40.872Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,38,3,high,low,7,stroop,A,1049,False,125,3599,2026-02-20T17:45:42.834Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,39,3,high,low,7,numerical-stroop,A,2933,False,125,3724,2026-02-20T17:45:45.871Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,40,3,high,low,7,flanker,B,1969,False,125,3849,2026-02-20T17:45:49.163Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,41,4,high,high,7,stroop,B,1578,False,125,3974,2026-02-20T17:45:51.625Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,42,4,high,high,7,numerical-stroop,B,2660,False,125,4099,2026-02-20T17:45:54.115Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,43,4,high,high,7,gamble,B,2847,False,105,4204,2026-02-20T17:45:58.889Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,44,4,high,high,7,number-word,B,1314,False,125,4329,2026-02-20T17:46:00.704Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,45,4,high,high,7,crt,A,1815,False,145,4474,2026-02-20T17:46:03.656Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,46,4,high,high,7,numerical-stroop,B,200,False,125,4599,2026-02-20T17:46:04.480Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,47,4,high,high,7,gamble,B,1552,False,135,4734,2026-02-20T17:46:07.993Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,48,4,high,high,7,reverse-stroop,A,975,False,125,4859,2026-02-20T17:46:09.586Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,49,4,high,high,7,numerical-stroop,A,1381,False,125,4984,2026-02-20T17:46:11.018Z
AUA-20260220-174308-330,Kristine,23,M,student,arts,highschool,1,no,occasionally,right,50,4,high,high,7,stroop,B,1657,False,125,5109,2026-02-20T17:46:13.575Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,11,1,low,low,12,flanker,A,1875,False,125,125,2026-03-25T22:18:06.297Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,12,1,low,low,12,number-word,A,5021,False,125,250,2026-03-25T22:18:11.515Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,13,1,low,low,12,flanker,B,1566,False,125,375,2026-03-25T22:18:14.727Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,14,1,low,low,12,numerical-stroop,B,1290,False,125,500,2026-03-25T22:18:16.432Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,15,1,low,low,12,gamble,B,3640,False,135,635,2026-03-25T22:18:20.768Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,16,1,low,low,12,crt,B,4522,False,145,780,2026-03-25T22:18:25.707Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,17,1,low,low,12,crt,A,5080,False,145,925,2026-03-25T22:18:31.757Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,18,1,low,low,12,flanker,B,3340,False,125,1050,2026-03-25T22:18:35.803Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,19,1,low,low,12,crt,A,3834,False,145,1195,2026-03-25T22:18:40.999Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,20,1,low,low,12,number-word,A,2047,False,125,1320,2026-03-25T22:18:43.635Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,21,2,low,high,12,gamble,B,4565,False,150,1470,2026-03-25T22:18:49.602Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,22,2,low,high,12,flanker,B,1622,False,125,1595,2026-03-25T22:18:51.459Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,23,2,low,high,12,stroop,B,2285,False,125,1720,2026-03-25T22:18:53.438Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,24,2,low,high,12,reverse-stroop,A,1963,False,125,1845,2026-03-25T22:18:56.338Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,25,2,low,high,12,numerical-stroop,B,2392,False,125,1970,2026-03-25T22:18:59.630Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,26,2,low,high,12,gamble,B,3613,False,150,2120,2026-03-25T22:19:03.802Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,27,2,low,high,12,crt,B,816,False,145,2265,2026-03-25T22:19:05.549Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,28,2,low,high,12,numerical-stroop,B,1848,False,125,2390,2026-03-25T22:19:07.369Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,29,2,low,high,12,reverse-stroop,B,3312,False,125,2515,2026-03-25T22:19:11.684Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,30,2,low,high,12,numerical-stroop,B,1825,False,125,2640,2026-03-25T22:19:13.981Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,31,3,high,low,7,stroop,A,917,False,125,2765,2026-03-25T22:19:15.933Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,32,3,high,low,7,flanker,B,2723,False,125,2890,2026-03-25T22:19:18.919Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,33,3,high,low,7,number-word,B,2688,False,125,3015,2026-03-25T22:19:22.067Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,34,3,high,low,7,reverse-stroop,B,1922,False,125,3140,2026-03-25T22:19:24.550Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,35,3,high,low,7,gamble,A,2887,False,125,3265,2026-03-25T22:19:27.470Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,36,3,high,low,7,crt,A,1218,False,145,3410,2026-03-25T22:19:29.588Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,37,3,high,low,7,gamble,A,1891,False,155,3565,2026-03-25T22:19:32.121Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,38,3,high,low,7,flanker,B,2181,False,125,3690,2026-03-25T22:19:35.868Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,39,3,high,low,7,stroop,A,3113,False,125,3815,2026-03-25T22:19:39.404Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,40,3,high,low,7,gamble,A,3641,False,155,3970,2026-03-25T22:19:43.816Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,41,4,high,high,7,gamble,B,1757,False,150,4120,2026-03-25T22:19:45.566Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,42,4,high,high,7,gamble,,7000,True,-10,4110,2026-03-25T22:19:53.610Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,43,4,high,high,7,numerical-stroop,B,1994,False,125,4235,2026-03-25T22:19:56.871Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,44,4,high,high,7,flanker,B,1703,False,125,4360,2026-03-25T22:19:58.687Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,45,4,high,high,7,crt,A,5265,False,145,4505,2026-03-25T22:20:04.687Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,46,4,high,high,7,stroop,B,200,False,125,4630,2026-03-25T22:20:05.131Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,47,4,high,high,7,number-word,B,2054,False,125,4755,2026-03-25T22:20:08.313Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,48,4,high,high,7,number-word,B,2461,False,125,4880,2026-03-25T22:20:11.004Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,49,4,high,high,7,reverse-stroop,A,1514,False,125,5005,2026-03-25T22:20:14.491Z
AUA-20260325-221714-833,Gnel,32,F,employed,humanities,bachelor_complete,4,no,never,right,50,4,high,high,7,numerical-stroop,B,291,False,125,5130,2026-03-25T22:20:15.083Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,11,1,low,low,12,flanker,B,3605,False,125,125,2026-04-16T19:31:42.235Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,12,1,low,low,12,stroop,A,2261,False,125,250,2026-04-16T19:31:45.235Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,13,1,low,low,12,numerical-stroop,A,1826,False,125,375,2026-04-16T19:31:48.215Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,14,1,low,low,12,flanker,A,1891,False,125,500,2026-04-16T19:31:50.644Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,15,1,low,low,12,flanker,A,1729,False,125,625,2026-04-16T19:31:53.529Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,16,1,low,low,12,gamble,B,2664,False,145,770,2026-04-16T19:31:56.221Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,17,1,low,low,12,numerical-stroop,B,1652,False,125,895,2026-04-16T19:31:58.420Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,18,1,low,low,12,number-word,B,4023,False,125,1020,2026-04-16T19:32:03.702Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,19,1,low,low,12,numerical-stroop,B,807,False,125,1145,2026-04-16T19:32:05.135Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,20,1,low,low,12,stroop,A,3079,False,125,1270,2026-04-16T19:32:09.098Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,21,2,low,high,12,stroop,B,4028,False,125,1395,2026-04-16T19:32:13.493Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,22,2,low,high,12,number-word,,12000,True,-10,1385,2026-04-16T19:32:26.694Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,23,2,low,high,12,number-word,A,2636,False,5,1390,2026-04-16T19:32:30.439Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,24,2,low,high,12,reverse-stroop,B,2781,False,125,1515,2026-04-16T19:32:33.137Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,25,2,low,high,12,reverse-stroop,B,1196,False,125,1640,2026-04-16T19:32:35.612Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,26,2,low,high,12,gamble,B,3097,False,115,1755,2026-04-16T19:32:39.007Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,27,2,low,high,12,numerical-stroop,B,2464,False,125,1880,2026-04-16T19:32:42.158Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,28,2,low,high,12,numerical-stroop,B,1626,False,125,2005,2026-04-16T19:32:45.406Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,29,2,low,high,12,crt,B,3806,False,145,2150,2026-04-16T19:32:49.572Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,30,2,low,high,12,flanker,B,2269,False,125,2275,2026-04-16T19:32:53.884Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,31,3,high,low,7,number-word,B,3431,False,125,2400,2026-04-16T19:32:57.520Z
AUA-20260416-193102-746,Satenik,20,M,student,arts,bachelor_progress,4,no,occasionally,left,32,3,high,low,7,numerical-stroop,A,287,False,125,2525,2026-04-16T19:32:57.823Z
